bnumber	domain
b4054	IPR004839
b4054	IPR000796
b4054	IPR004838
b4054	IPR015424
b4054	IPR015422
b4054	IPR015421
b4055	IPR005519
b4055	IPR036412
b4055	IPR010025
b4055	IPR023214
b4056	IPR001602
b4056	IPR035917
b4057	IPR007351
b4057	IPR038056
b4058	IPR003439
b4058	IPR017871
b4058	IPR027417
b4058	IPR004602
b4058	IPR041552
b4058	IPR041102
b4059	IPR012340
b4059	IPR000424
b4059	IPR011344
b4060	IPR016958
b4061	IPR024744
b4061	IPR001633
b4061	IPR035919
b4062	IPR009057
b4062	IPR018060
b4062	IPR018062
b4062	IPR020449
b4063	IPR009061
b4063	IPR000551
b4063	IPR010211
b4063	IPR015358
b4064	IPR006043
b4065	IPR006153
b4065	IPR018422
b4065	IPR004705
b4065	IPR038770
b4066	IPR001646
b4067	IPR014083
b4067	IPR038377
b4067	IPR001734
b4067	IPR018212
b4068	IPR007436
b4069	IPR011904
b4069	IPR032387
b4069	IPR025110
b4069	IPR020845
b4069	IPR000873
b4069	IPR042099
b4070	IPR003321
b4070	IPR017570
b4070	IPR011031
b4070	IPR036280
b4071	IPR023155
b4071	IPR017564
b4071	IPR011031
b4071	IPR036280
b4071	IPR010177
b4072	IPR017896
b4072	IPR017900
b4072	IPR017567
b4072	IPR006311
b4072	IPR019546
b4073	IPR017566
b4073	IPR005614
b4074	IPR032523
b4074	IPR002541
b4074	IPR003567
b4074	IPR003568
b4074	IPR003570
b4075	IPR005616
b4075	IPR038297
b4075	IPR017565
b4076	IPR013026
b4076	IPR011990
b4076	IPR019734
b4077	IPR034703
b4077	IPR001991
b4077	IPR018107
b4077	IPR036458
b4078	IPR006597
b4078	IPR011990
b4079	IPR009010
b4079	IPR041925
b4079	IPR041924
b4079	IPR006478
b4079	IPR006657
b4079	IPR006656
b4079	IPR006963
b4079	IPR006655
b4079	IPR027467
b4080	IPR003423
b4080	IPR010131
b4081	IPR006726
b4082	IPR043602
b4082	IPR005694
b4082	IPR032317
b4082	IPR030196
b4083	IPR038536
b4083	IPR029229
b4083	IPR029228
b4083	IPR044097
b4083	IPR001279
b4083	IPR036866
b4083	IPR036527
b4084	IPR030883
b4084	IPR043129
b4084	IPR000600
b4085	IPR013785
b4085	IPR043677
b4085	IPR000056
b4085	IPR011060
b4086	IPR001851
b4087	IPR003593
b4087	IPR003439
b4087	IPR017871
b4087	IPR027417
b4088	IPR028082
b4088	IPR025997
b4089	IPR009057
b4089	IPR000281
b4089	IPR035472
b4089	IPR001347
b4089	IPR036388
b4090	IPR004785
b4090	IPR003500
b4090	IPR036569
b4092	IPR001279
b4092	IPR035682
b4092	IPR017693
b4092	IPR036866
b4093	IPR016181
b4093	IPR000182
b4094	IPR008145
b4094	IPR027417
b4094	IPR012699
b4095	IPR013108
b4095	IPR011059
b4095	IPR032466
b4095	IPR012696
b4096	IPR003593
b4096	IPR003439
b4096	IPR017871
b4096	IPR012701
b4096	IPR027417
b4097	IPR003593
b4097	IPR003439
b4097	IPR017871
b4097	IPR012700
b4097	IPR027417
b4098	IPR010306
b4099	IPR008773
b4100	IPR038058
b4100	IPR008772
b4101	IPR009609
b4102	IPR028978
b4102	IPR012702
b4102	IPR000524
b4102	IPR011663
b4102	IPR036388
b4102	IPR036390
b4103	IPR000515
b4103	IPR035906
b4104	IPR000515
b4104	IPR035906
b4105	IPR005770
b4105	IPR017797
b4106	IPR003593
b4106	IPR003439
b4106	IPR017871
b4106	IPR012693
b4106	IPR027417
b4107	IPR029068
b4107	IPR028973
b4108	IPR004624
b4108	IPR013988
b4108	IPR013987
b4109	IPR022812
b4109	IPR030381
b4109	IPR027417
b4110	IPR025599
b4111	IPR020846
b4111	IPR005828
b4111	IPR036259
b4111	IPR004736
b4111	IPR015041
b4111	IPR036292
b4111	IPR005829
b4112	IPR003660
b4112	IPR003594
b4112	IPR036890
b4112	IPR005467
b4112	IPR003661
b4112	IPR036097
b4112	IPR004358
b4113	IPR011006
b4113	IPR001867
b4113	IPR016032
b4113	IPR001789
b4113	IPR039420
b4113	IPR036388
b4114	IPR017850
b4114	IPR012549
b4114	IPR040423
b4114	IPR000917
b4115	IPR002293
b4116	IPR009057
b4116	IPR018060
b4116	IPR018062
b4116	IPR020449
b4117	IPR005308
b4117	IPR011193
b4117	IPR000310
b4117	IPR008286
b4117	IPR036633
b4117	IPR015424
b4117	IPR015422
b4117	IPR015421
b4118	IPR009057
b4118	IPR018060
b4118	IPR018062
b4118	IPR014710
b4118	IPR011051
b4118	IPR008917
b4118	IPR020449
b4119	IPR019802
b4119	IPR001088
b4119	IPR022616
b4119	IPR015955
b4119	IPR036291
b4120	IPR039672
b4120	IPR036259
b4120	IPR001927
b4120	IPR018043
b4121	IPR014509
b4122	IPR004646
b4122	IPR004647
b4122	IPR036660
b4122	IPR011167
b4122	IPR020557
b4123	IPR004668
b4124	IPR011006
b4124	IPR024187
b4124	IPR001789
b4125	IPR003594
b4125	IPR036890
b4125	IPR005467
b4125	IPR000014
b4125	IPR035965
b4125	IPR013767
b4125	IPR033463
b4125	IPR029151
b4125	IPR004358
b4125	IPR016120
b4125	IPR039506
b4126	IPR010693
b4127	IPR016181
b4127	IPR031165
b4128	IPR022597
b4128	IPR038241
b4129	IPR004364
b4129	IPR006195
b4129	IPR002313
b4129	IPR034762
b4129	IPR044136
b4129	IPR018149
b4129	IPR012340
b4129	IPR004365
b4130	IPR005279
b4130	IPR020846
b4130	IPR036259
b4130	IPR000109
b4130	IPR018456
b4131	IPR005308
b4131	IPR011193
b4131	IPR000310
b4131	IPR008286
b4131	IPR036633
b4131	IPR015424
b4131	IPR015422
b4131	IPR015421
b4132	IPR002293
b4132	IPR004754
b4133	IPR040970
b4133	IPR001867
b4133	IPR016032
b4133	IPR011990
b4133	IPR039420
b4133	IPR036388
b4135	IPR009057
b4135	IPR001647
b4135	IPR036271
b4136	IPR003834
b4136	IPR035671
b4136	IPR028250
b4136	IPR036929
b4136	IPR022910
b4136	IPR036249
b4136	IPR017937
b4136	IPR013766
b4137	IPR023700
b4137	IPR004323
b4137	IPR011322
b4137	IPR015867
b4138	IPR004668
b4139	IPR004708
b4139	IPR024083
b4139	IPR018951
b4139	IPR020557
b4139	IPR000362
b4139	IPR022761
b4139	IPR008948
b4140	IPR007313
b4141	IPR002293
b4142	IPR020818
b4142	IPR037124
b4142	IPR018369
b4142	IPR011032
b4143	IPR018370
b4143	IPR001844
b4143	IPR002423
b4143	IPR027409
b4143	IPR027413
b4143	IPR027410
b4144	IPR025294
b4145	IPR031810
b4146	IPR013785
b4146	IPR022462
b4146	IPR003739
b4146	IPR007197
b4147	IPR015365
b4147	IPR012340
b4147	IPR014722
b4147	IPR020599
b4147	IPR013185
b4147	IPR001059
b4147	IPR013852
b4147	IPR011768
b4147	IPR008991
b4148	IPR000390
b4149	IPR012674
b4149	IPR022271
b4149	IPR002446
b4149	IPR022272
b4149	IPR000566
b4150	IPR001466
b4150	IPR012338
b4150	IPR001586
b4151	IPR003418
b4151	IPR034804
b4152	IPR003510
b4152	IPR034804
b4153	IPR036010
b4153	IPR001041
b4153	IPR006058
b4153	IPR017896
b4153	IPR017900
b4153	IPR012675
b4153	IPR009051
b4153	IPR004489
b4153	IPR025192
b4154	IPR003953
b4154	IPR036188
b4154	IPR003952
b4154	IPR037099
b4154	IPR015939
b4154	IPR005884
b4154	IPR011280
b4154	IPR027477
b4154	IPR014006
b4155	IPR004364
b4155	IPR006195
b4155	IPR004525
b4155	IPR018149
b4156	IPR002293
b4158	IPR022553
b4159	IPR010920
b4159	IPR006685
b4159	IPR011066
b4159	IPR006686
b4159	IPR011014
b4159	IPR023408
b4159	IPR025692
b4159	IPR024393
b4160	IPR003817
b4160	IPR033177
b4160	IPR033178
b4161	IPR030378
b4161	IPR027417
b4161	IPR004881
b4161	IPR010914
b4162	IPR013520
b4162	IPR022894
b4162	IPR012337
b4162	IPR036397
b4166	IPR017896
b4166	IPR017900
b4166	IPR013542
b4166	IPR009051
b4166	IPR004453
b4167	IPR017953
b4167	IPR000631
b4167	IPR030677
b4167	IPR029056
b4167	IPR004443
b4167	IPR036652
b4168	IPR027417
b4168	IPR003442
b4169	IPR002508
b4170	IPR014762
b4170	IPR020667
b4170	IPR002099
b4170	IPR013507
b4170	IPR036890
b4170	IPR038973
b4170	IPR014790
b4170	IPR042120
b4170	IPR042121
b4170	IPR037198
b4170	IPR020568
b4170	IPR014721
b4171	IPR039657
b4171	IPR018022
b4171	IPR027417
b4172	IPR005001
b4172	IPR010920
b4173	IPR035647
b4173	IPR030394
b4173	IPR006073
b4173	IPR032305
b4173	IPR016496
b4173	IPR025121
b4173	IPR042108
b4173	IPR027417
b4174	IPR001107
b4174	IPR036013
b4174	IPR010201
b4174	IPR020980
b4174	IPR001972
b4175	IPR001107
b4175	IPR036013
b4175	IPR010200
b4176	IPR019201
b4177	IPR018220
b4177	IPR033128
b4177	IPR042109
b4177	IPR042110
b4177	IPR042111
b4177	IPR001114
b4177	IPR027417
b4178	IPR030489
b4178	IPR000944
b4178	IPR023761
b4178	IPR036388
b4178	IPR036390
b4179	IPR011129
b4179	IPR040476
b4179	IPR012340
b4179	IPR013223
b4179	IPR001900
b4179	IPR022966
b4179	IPR004476
b4179	IPR011805
b4179	IPR013668
b4179	IPR022967
b4179	IPR003029
b4180	IPR024915
b4180	IPR029028
b4180	IPR029064
b4180	IPR004441
b4180	IPR001537
b4180	IPR013123
b4180	IPR029026
b4181	IPR019231
b4182	IPR007157
b4183	IPR019621
b4184	IPR007140
b4185	IPR009576
b4186	IPR005494
b4186	IPR016185
b4187	IPR006089
b4187	IPR006091
b4187	IPR036250
b4187	IPR009075
b4187	IPR009100
b4187	IPR034184
b4187	IPR041504
b4188	IPR025543
b4188	IPR010854
b4188	IPR036275
b4189	IPR025543
b4189	IPR010854
b4189	IPR036275
b4190	IPR029058
b4190	IPR001375
b4191	IPR014036
b4191	IPR001034
b4191	IPR037171
b4191	IPR018356
b4191	IPR023711
b4191	IPR036388
b4191	IPR036390
b4192	IPR023951
b4192	IPR036866
b4193	IPR004703
b4194	IPR036095
b4194	IPR013011
b4194	IPR003501
b4195	IPR016152
b4195	IPR002178
b4196	IPR023942
b4196	IPR013785
b4196	IPR041710
b4196	IPR001754
b4196	IPR011060
b4197	IPR004560
b4197	IPR023492
b4197	IPR036237
b4197	IPR013022
b4198	IPR001303
b4198	IPR036409
b4198	IPR023499
b4199	IPR025543
b4199	IPR010854
b4199	IPR036275
b4200	IPR000529
b4200	IPR020815
b4200	IPR020814
b4200	IPR035980
b4200	IPR014717
b4201	IPR012340
b4201	IPR000424
b4201	IPR023646
b4202	IPR001648
b4202	IPR018275
b4202	IPR036870
b4203	IPR000244
b4203	IPR009027
b4203	IPR020594
b4203	IPR020069
b4203	IPR036791
b4203	IPR020070
b4203	IPR036935
b4204	IPR021220
b4205	IPR041474
b4205	IPR036271
b4206	IPR013731
b4206	IPR007340
b4207	IPR001179
b4207	IPR000774
b4207	IPR036944
b4208	IPR004841
b4208	IPR004840
b4209	IPR023742
b4209	IPR012312
b4209	IPR019903
b4210	IPR000620
b4211	IPR036291
b4211	IPR008030
b4212	IPR002577
b4212	IPR036388
b4212	IPR036390
b4213	IPR008334
b4213	IPR036907
b4213	IPR006146
b4213	IPR006179
b4213	IPR004843
b4213	IPR041827
b4213	IPR006294
b4213	IPR029052
b4214	IPR006240
b4214	IPR020583
b4214	IPR000760
b4214	IPR020550
b4216	IPR006513
b4217	IPR009491
b4218	IPR000644
b4218	IPR002550
b4218	IPR036318
b4218	IPR016169
b4218	IPR005170
b4219	IPR002569
b4219	IPR036509
b4220	IPR000184
b4220	IPR010827
b4220	IPR039910
b4220	IPR034746
b4220	IPR035243
b4221	IPR007452
b4222	IPR009288
b4222	IPR013024
b4222	IPR036568
b4224	IPR007159
b4224	IPR037914
b4225	IPR003477
b4225	IPR011067
b4226	IPR008162
b4226	IPR036649
b4227	IPR028082
b4227	IPR025997
b4230	IPR001851
b4231	IPR001851
b4232	IPR044015
b4232	IPR000146
b4232	IPR033391
b4232	IPR028343
b4232	IPR020548
b4233	IPR005757
b4233	IPR036565
b4233	IPR004101
b4233	IPR036615
b4233	IPR013221
b4233	IPR000713
b4234	IPR023153
b4234	IPR006839
b4235	IPR002510
b4235	IPR035068
b4235	IPR036059
b4237	IPR013785
b4237	IPR012837
b4237	IPR034457
b4237	IPR001989
b4237	IPR007197
b4238	IPR005144
b4238	IPR019777
b4238	IPR001150
b4238	IPR012833
b4239	IPR022567
b4239	IPR006047
b4239	IPR013780
b4239	IPR017853
b4239	IPR012769
b4240	IPR036878
b4240	IPR018113
b4240	IPR003352
b4240	IPR013013
b4240	IPR001996
b4240	IPR011296
b4240	IPR004719
b4241	IPR000843
b4241	IPR010982
b4241	IPR028082
b4241	IPR012771
b4242	IPR006068
b4242	IPR004014
b4242	IPR023299
b4242	IPR018303
b4242	IPR023298
b4242	IPR008250
b4242	IPR036412
b4242	IPR023214
b4242	IPR006415
b4242	IPR001757
b4242	IPR044492
b4243	IPR006056
b4243	IPR019897
b4243	IPR035959
b4243	IPR006175
b4244	IPR020545
b4244	IPR002801
b4244	IPR020542
b4244	IPR036792
b4244	IPR036793
b4245	IPR006132
b4245	IPR006130
b4245	IPR036901
b4245	IPR002082
b4245	IPR006131
b4246	IPR012602
b4248	IPR035959
b4248	IPR006175
b4248	IPR038743
b4249	IPR036291
b4249	IPR020904
b4249	IPR002347
b4251	IPR023772
b4251	IPR009057
b4251	IPR001647
b4251	IPR036271
b4252	IPR004375
b4252	IPR037012
b4254	IPR006132
b4254	IPR006130
b4254	IPR036901
b4254	IPR006131
b4254	IPR002292
b4254	IPR024904
b4255	IPR016716
b4255	IPR036701
b4255	IPR009671
b4256	IPR016181
b4256	IPR000182
b4257	IPR010295
b4258	IPR001412
b4258	IPR002300
b4258	IPR033705
b4258	IPR013155
b4258	IPR014729
b4258	IPR010978
b4258	IPR009080
b4258	IPR037118
b4258	IPR019499
b4258	IPR009008
b4258	IPR002303
b4259	IPR007459
b4259	IPR036768
b4260	IPR011356
b4260	IPR043472
b4260	IPR000819
b4260	IPR023042
b4260	IPR008283
b4261	IPR030922
b4261	IPR005495
b4262	IPR030923
b4262	IPR005495
b4263	IPR033186
b4263	IPR027417
b4264	IPR000843
b4264	IPR010982
b4264	IPR028082
b4265	IPR003474
b4266	IPR036291
b4266	IPR020904
b4266	IPR002347
b4267	IPR013149
b4267	IPR013154
b4267	IPR011032
b4267	IPR036291
b4268	IPR027417
b4268	IPR031322
b4268	IPR006001
b4269	IPR013149
b4269	IPR013154
b4269	IPR002328
b4269	IPR029752
b4269	IPR011032
b4269	IPR036291
b4269	IPR020843
b4271	IPR044068
b4271	IPR011010
b4271	IPR013762
b4271	IPR002104
b4271	IPR038488
b4271	IPR025166
b4271	IPR010998
b4272	IPR009057
b4272	IPR002514
b4273	IPR025948
b4273	IPR001584
b4273	IPR012337
b4273	IPR036397
b4277	IPR039552
b4278	IPR012337
b4278	IPR002559
b4278	IPR024473
b4279	IPR011701
b4279	IPR020846
b4279	IPR036259
b4280	IPR004104
b4280	IPR000683
b4280	IPR036291
b4281	IPR031939
b4282	IPR024671
b4282	IPR020846
b4282	IPR036259
b4283	IPR009057
b4283	IPR002514
b4284	IPR001584
b4284	IPR025246
b4284	IPR012337
b4284	IPR036397
b4284	IPR001598
b4285	IPR001584
b4285	IPR012337
b4285	IPR036397
b4287	IPR003593
b4287	IPR003439
b4287	IPR017871
b4287	IPR027417
b4288	IPR037294
b4288	IPR000522
b4289	IPR037294
b4289	IPR000522
b4290	IPR002491
b4291	IPR012910
b4291	IPR037066
b4291	IPR011662
b4291	IPR000531
b4291	IPR010916
b4291	IPR036942
b4291	IPR010917
b4291	IPR010105
b4292	IPR006860
b4292	IPR032623
b4292	IPR012373
b4293	IPR039425
b4293	IPR014284
b4293	IPR000838
b4293	IPR007627
b4293	IPR013249
b4293	IPR013325
b4293	IPR013324
b4293	IPR036388
b4294	IPR024431
b4294	IPR003220
b4295	IPR037171
b4295	IPR013324
b4295	IPR007324
b4295	IPR036388
b4296	IPR003474
b4297	IPR017798
b4297	IPR042096
b4297	IPR000581
b4297	IPR020558
b4297	IPR037237
b4298	IPR013785
b4298	IPR002220
b4298	IPR020625
b4298	IPR020624
b4299	IPR029016
b4299	IPR014757
b4299	IPR005471
b4299	IPR036388
b4299	IPR036390
b4300	IPR014036
b4300	IPR001034
b4300	IPR037171
b4300	IPR018356
b4301	IPR013785
b4301	IPR000056
b4301	IPR011060
b4302	IPR016152
b4302	IPR002178
b4303	IPR005137
b4303	IPR011060
b4304	IPR013853
b4304	IPR013014
b4304	IPR004703
b4305	IPR008007
b4305	IPR023367
b4306	IPR025714
b4306	IPR017031
b4306	IPR029063
b4307	IPR016181
b4307	IPR000182
b4308	IPR041679
b4308	IPR027417
b4308	IPR025202
b4308	IPR001736
b4309	IPR005181
b4309	IPR036514
b4310	IPR015915
b4310	IPR019936
b4311	IPR009331
b4312	IPR011010
b4312	IPR013762
b4312	IPR002104
b4313	IPR011010
b4313	IPR013762
b4313	IPR002104
b4314	IPR000259
b4314	IPR036937
b4314	IPR008966
b4315	IPR000259
b4315	IPR036937
b4315	IPR008966
b4316	IPR013783
b4316	IPR008962
b4316	IPR036316
b4316	IPR001829
b4316	IPR016148
b4316	IPR018046
b4316	IPR016147
b4317	IPR000015
b4317	IPR018030
b4317	IPR042186
b4317	IPR025949
b4317	IPR043142
b4317	IPR025885
b4317	IPR037224
b4318	IPR000259
b4318	IPR036937
b4318	IPR008966
b4319	IPR036937
b4319	IPR008966
b4320	IPR000259
b4320	IPR036937
b4320	IPR008966
b4320	IPR015243
b4321	IPR003474
b4322	IPR004628
b4322	IPR036237
b4323	IPR008927
b4323	IPR013328
b4323	IPR000669
b4323	IPR013118
b4323	IPR023027
b4323	IPR013131
b4323	IPR036291
b4324	IPR011711
b4324	IPR008920
b4324	IPR000524
b4324	IPR036388
b4324	IPR036390
b4325	IPR021220
b4326	IPR023776
b4326	IPR007048
b4327	IPR005119
b4327	IPR000847
b4327	IPR036388
b4327	IPR036390
b4328	IPR006680
b4328	IPR033826
b4328	IPR011059
b4328	IPR032466
b4328	IPR010229
b4329	IPR011642
b4330	IPR011642
b4331	IPR002745
b4331	IPR042081
b4331	IPR022928
b4331	IPR042080
b4332	IPR010645
b4332	IPR036259
b4333	IPR009722
b4334	IPR002731
b4334	IPR043129
b4334	IPR008275
b4335	IPR010327
b4336	IPR007383
b4337	IPR011701
b4337	IPR020846
b4337	IPR036259
b4337	IPR005829
b4338	IPR010106
b4338	IPR006842
b4339	IPR010106
b4339	IPR006842
b4340	IPR004839
b4340	IPR015424
b4340	IPR015422
b4340	IPR015421
b4340	IPR000524
b4340	IPR036388
b4340	IPR036390
b4341	IPR009506
b4345	IPR014407
b4345	IPR019292
b4346	IPR003593
b4346	IPR011704
b4346	IPR021961
b4346	IPR027417
b4346	IPR003593
b4346	IPR011704
b4346	IPR027417
b4347	IPR007159
b4347	IPR014944
b4347	IPR020883
b4348	IPR000055
b4349	IPR038333
b4349	IPR003356
b4349	IPR002052
b4349	IPR029063
b4350	IPR013670
b4350	IPR006935
b4350	IPR014001
b4350	IPR001650
b4350	IPR027417
b4350	IPR007409
b4351	IPR025745
b4351	IPR011335
b4351	IPR007560
b4352	IPR011629
b4352	IPR036627
b4352	IPR003495
b4352	IPR027417
b4353	IPR007423
b4354	IPR025299
b4354	IPR003706
b4355	IPR035440
b4355	IPR004090
b4355	IPR004091
b4355	IPR003660
b4355	IPR004089
b4355	IPR003122
b4356	IPR011701
b4356	IPR020846
b4356	IPR036259
b4356	IPR000849
b4357	IPR011711
b4357	IPR008920
b4357	IPR000524
b4357	IPR036388
b4357	IPR036390
b4358	IPR013149
b4358	IPR013154
b4358	IPR002328
b4358	IPR011032
b4358	IPR036291
b4358	IPR020843
b4359	IPR017850
b4359	IPR020881
b4359	IPR000917
b4360	IPR019637
b4361	IPR003593
b4361	IPR028350
b4361	IPR002611
b4361	IPR027417
b4362	IPR040480
b4362	IPR020917
b4363	IPR024528
b4363	IPR020914
b4364	IPR010619
b4365	IPR016032
b4365	IPR000792
b4366	IPR016032
b4366	IPR000792
b4366	IPR036388
b4367	IPR008090
b4367	IPR024726
b4367	IPR022770
b4371	IPR002052
b4371	IPR013675
b4371	IPR023543
b4371	IPR029063
b4371	IPR007848
b4372	IPR004615
b4372	IPR036654
b4372	IPR018382
b4373	IPR006464
b4373	IPR016181
b4373	IPR000182
b4373	IPR043690
b4374	IPR036412
b4374	IPR006439
b4374	IPR011951
b4374	IPR041492
b4374	IPR023214
b4374	IPR023198
b4375	IPR035647
b4375	IPR004161
b4375	IPR031157
b4375	IPR027417
b4375	IPR004548
b4375	IPR032090
b4375	IPR038467
b4375	IPR041732
b4375	IPR005225
b4375	IPR000795
b4375	IPR009000
b4376	IPR007055
b4376	IPR014004
b4377	IPR016035
b4377	IPR002641
b4377	IPR037483
b4378	IPR018228
b4378	IPR032466
b4378	IPR001130
b4379	IPR017896
b4379	IPR017900
b4379	IPR013785
b4379	IPR034457
b4379	IPR012839
b4379	IPR001989
b4379	IPR007197
b4379	IPR023912
b4380	IPR016905
b4381	IPR013785
b4381	IPR011343
b4381	IPR002915
b4381	IPR023649
b4382	IPR000312
b4382	IPR017459
b4382	IPR036320
b4382	IPR035902
b4382	IPR036566
b4382	IPR013102
b4382	IPR018090
b4382	IPR017872
b4382	IPR000053
b4382	IPR013465
b4383	IPR017850
b4383	IPR010045
b4383	IPR006124
b4383	IPR024052
b4384	IPR004402
b4384	IPR018016
b4384	IPR000845
b4384	IPR035994
b4385	IPR012893
b4386	IPR004143
b4386	IPR023741
b4386	IPR019491
b4386	IPR004562
b4387	IPR019305
b4388	IPR036412
b4388	IPR023214
b4388	IPR023190
b4388	IPR004469
b4388	IPR041449
b4389	IPR003593
b4389	IPR004504
b4389	IPR027417
b4389	IPR020588
b4389	IPR020568
b4389	IPR014721
b4389	IPR041166
b4390	IPR001387
b4390	IPR004821
b4390	IPR010982
b4390	IPR016429
b4390	IPR038727
b4390	IPR006417
b4390	IPR041749
b4390	IPR027417
b4390	IPR014729
b4391	IPR003593
b4391	IPR032781
b4391	IPR003439
b4391	IPR017871
b4391	IPR022374
b4391	IPR027417
b4392	IPR023346
b4392	IPR037061
b4392	IPR012289
b4392	IPR008939
b4392	IPR000189
b4392	IPR008258
b4393	IPR000831
b4393	IPR013335
b4393	IPR010921
b4393	IPR038116
b4394	IPR029001
b4394	IPR002786
b4394	IPR026533
b4395	IPR013078
b4395	IPR029033
b4395	IPR001345
b4395	IPR023086
b4396	IPR010499
b4396	IPR029442
b4396	IPR009057
b4396	IPR018060
b4396	IPR018062
b4396	IPR011256
b4396	IPR020449
b4397	IPR010292
b4398	IPR011006
b4398	IPR001867
b4398	IPR016032
b4398	IPR001789
b4398	IPR039420
b4398	IPR036388
b4399	IPR003660
b4399	IPR003594
b4399	IPR036890
b4399	IPR005467
b4399	IPR003661
b4399	IPR036097
b4399	IPR029151
b4399	IPR004358
b4400	IPR010364
b4401	IPR011006
b4401	IPR001867
b4401	IPR016032
b4401	IPR001789
b4401	IPR039420
b4401	IPR036388
b4403	IPR029028
b4403	IPR004384
b4403	IPR001537
b4403	IPR029026
b4406	IPR009624
b4407	IPR012675
b4407	IPR016155
b4407	IPR010035
b4407	IPR003749
b4410	IPR012556
b4411	IPR012556
b4412	IPR000021
b4412	IPR018084
b4415	IPR000021
b4415	IPR018084
b4419	IPR025253
b4421	IPR025253
b4423	IPR025253
b4428	IPR000021
b4428	IPR018084
b4453	IPR025253
b4455	IPR000021
b4455	IPR018084
b4460	IPR001851
b4461	IPR000644
b4461	IPR002550
b4461	IPR036318
b4461	IPR016169
b4461	IPR005170
b4462	IPR006047
b4462	IPR013780
b4462	IPR017853
b4463	IPR016166
b4463	IPR036318
b4463	IPR016167
b4463	IPR016169
b4463	IPR016164
b4463	IPR004113
b4463	IPR006094
b4464	IPR006043
b4465	IPR013149
b4465	IPR013154
b4465	IPR011032
b4465	IPR036291
b4466	IPR025385
b4466	IPR035423
b4466	IPR042279
b4466	IPR031161
b4467	IPR017896
b4467	IPR017900
b4467	IPR004017
b4467	IPR012257
b4467	IPR009051
b4468	IPR016166
b4468	IPR036318
b4468	IPR016169
b4468	IPR016164
b4468	IPR006094
b4469	IPR006638
b4469	IPR020612
b4469	IPR007197
b4469	IPR023404
b4469	IPR022946
b4469	IPR024560
b4469	IPR013704
b4470	IPR005130
b4470	IPR021144
b4471	IPR029009
b4471	IPR004644
b4471	IPR005130
b4471	IPR005131
b4472	IPR032712
b4472	IPR011836
b4472	IPR025263
b4473	IPR003488
b4473	IPR041614
b4473	IPR036388
b4474	IPR036237
b4474	IPR013022
b4475	IPR013791
b4475	IPR023797
b4475	IPR037136
b4475	IPR000228
b4475	IPR017770
b4475	IPR020719
b4475	IPR013792
b4475	IPR036553
b4476	IPR003474
b4477	IPR000887
b4477	IPR013785
b4478	IPR036849
b4478	IPR029017
b4478	IPR029065
b4478	IPR023592
b4478	IPR018110
b4478	IPR013342
b4478	IPR034593
b4478	IPR013341
b4479	IPR011711
b4479	IPR008920
b4479	IPR000524
b4479	IPR036388
b4479	IPR036390
b4480	IPR005119
b4480	IPR020890
b4480	IPR000847
b4480	IPR036388
b4480	IPR036390
b4481	IPR009993
b4482	IPR018711
b4483	IPR018228
b4483	IPR024918
b4483	IPR032466
b4483	IPR001130
b4484	IPR012899
b4485	IPR003593
b4485	IPR003439
b4485	IPR017871
b4485	IPR027417
b4488	IPR029035
b4488	IPR029061
b4488	IPR012000
b4488	IPR012001
b4490	IPR005217
b4490	IPR004923
b4496	IPR033900
b4496	IPR023614
b4496	IPR001897
b4496	IPR001702
b4498	IPR001034
b4498	IPR018356
b4498	IPR036388
b4498	IPR036390
b4500	IPR011625
b4500	IPR001599
b4500	IPR002890
b4500	IPR008930
b4502	IPR005358
b4504	IPR009329
b4505	IPR009057
b4505	IPR002514
b4506	IPR000473
b4506	IPR035977
b4508	IPR009731
b4510	IPR010346
b4511	IPR005153
b4511	IPR038020
b4511	IPR037407
b4512	IPR007423
b4513	IPR011726
b4514	IPR032806
b4515	IPR011724
b4515	IPR012994
b4516	IPR024431
b4516	IPR003220
b4517	IPR012563
b4518	IPR019626
b4521	IPR005546
b4521	IPR036709
b4521	IPR006315
b4521	IPR003991
b4524	IPR003593
b4524	IPR003439
b4524	IPR017871
b4524	IPR008995
b4524	IPR040582
b4524	IPR027417
b4524	IPR005116
b4525	IPR036291
b4526	IPR007308
b4527	IPR009821
b4528	IPR010346
b4529	IPR005590
b4532	IPR012933
b4532	IPR038570
b4533	IPR025030
b4536	IPR025611
b4537	IPR020262
b4538	IPR012381
b4538	IPR027417
b4539	IPR035093
b4539	IPR009614
b4542	IPR020870
b4544	IPR000620
b4544	IPR022883
b4544	IPR000390
b4546	IPR024530
b4547	IPR020910
b4548	IPR009329
b4550	IPR005589
b4551	IPR012658
b4553	IPR025728
b4556	IPR019802
b4556	IPR001088
b4556	IPR015955
b4556	IPR036291
b4557	IPR002696
b4558	IPR032831
b4559	IPR019689
b4565	IPR036095
b4565	IPR013011
b4565	IPR003501
b4566	IPR018654
b4567	IPR009885
b4568	IPR009760
b4570	IPR000758
b4570	IPR011250
b4571	IPR029044
b4572	IPR009499
b4572	IPR024033
b4573	IPR012337
b4573	IPR002559
b4573	IPR024473
b4579	IPR001451
b4579	IPR011004
b4580	IPR005546
b4580	IPR036709
b4580	IPR006315
b4580	IPR011050
b4580	IPR004899
b4580	IPR003991
b4581	IPR003010
b4581	IPR036526
b4581	IPR001110
b4581	IPR036526
b4582	IPR039426
b4582	IPR012910
b4582	IPR037066
